,is_paid,price,num_subscribers,level,content_duration,subject
563,True,50,1519,All Levels,3.5,Business Finance
564,True,40,2025,Expert Level,1.0,Business Finance
565,True,100,1213,Beginner Level,6.5,Business Finance
566,True,20,1092,Beginner Level,1.0,Business Finance
567,True,20,5099,Beginner Level,3.0,Business Finance
568,True,200,869,All Levels,2.0,Business Finance
569,True,60,59,Expert Level,0.5833333333333334,Business Finance
570,False,0,10670,All Levels,1.0,Business Finance
571,True,95,1741,All Levels,7.0,Business Finance
572,False,0,19614,All Levels,1.5,Business Finance
573,True,20,4,Beginner Level,3.5,Business Finance
574,True,50,1,Intermediate Level,1.5,Business Finance
575,True,25,4,All Levels,1.0,Business Finance
576,True,95,4,All Levels,2.0,Business Finance
577,True,50,8,Expert Level,1.0,Business Finance
578,True,50,8,All Levels,2.0,Business Finance
579,True,50,11,All Levels,3.0,Business Finance
580,True,20,18,Beginner Level,0.6166666666666667,Business Finance
581,True,20,16,All Levels,1.5,Business Finance
582,True,20,6,Beginner Level,2.5,Business Finance
583,True,55,4,All Levels,1.0,Business Finance
584,True,20,1,Beginner Level,3.0,Business Finance
585,True,20,210,All Levels,1.5,Business Finance
586,True,20,4,All Levels,1.0,Business Finance
587,True,200,273,Beginner Level,0.5166666666666666,Business Finance
588,True,20,237,All Levels,1.5,Business Finance
589,False,0,368,All Levels,20.5,Business Finance
590,True,50,86,All Levels,47.0,Business Finance
591,True,40,204,All Levels,3.0,Business Finance
592,True,20,570,All Levels,2.0,Business Finance
593,True,20,225,All Levels,1.0,Business Finance
594,True,20,37,All Levels,1.0,Business Finance
595,True,200,36,Expert Level,4.0,Business Finance
596,True,100,218,All Levels,14.5,Business Finance
597,True,20,50,Beginner Level,1.5,Business Finance
598,True,25,148,Beginner Level,1.5,Business Finance
599,True,80,74,Beginner Level,3.5,Business Finance
600,True,20,260,Beginner Level,1.5,Business Finance
601,True,95,299,All Levels,2.5,Business Finance
602,True,70,4,All Levels,2.0,Business Finance
603,True,20,65,Beginner Level,1.5,Business Finance
604,True,25,101,All Levels,5.0,Business Finance
605,True,40,92,Intermediate Level,1.5,Business Finance
606,True,20,76,All Levels,2.0,Business Finance
607,True,20,14,Beginner Level,0.6166666666666667,Business Finance
608,True,45,18,All Levels,3.5,Business Finance
609,True,20,21,All Levels,3.0,Business Finance
610,True,20,18,Beginner Level,1.0,Business Finance
611,True,25,21,All Levels,1.5,Business Finance
612,True,20,49,All Levels,2.0,Business Finance
613,True,20,168,All Levels,3.0,Business Finance
614,True,50,16,Beginner Level,3.5,Business Finance
615,True,20,2,Beginner Level,0.5666666666666667,Business Finance
616,True,200,336,All Levels,0.6833333333333333,Business Finance
617,True,20,20,All Levels,1.0,Business Finance
618,True,20,28,All Levels,1.0,Business Finance
619,True,150,11,All Levels,0.65,Business Finance
620,True,20,11,Intermediate Level,1.0,Business Finance
621,True,195,360,Beginner Level,2.5,Business Finance
622,True,20,1189,All Levels,4.0,Business Finance
623,False,0,9995,All Levels,2.0,Business Finance
624,True,200,100,All Levels,4.0,Business Finance
625,False,0,3426,Beginner Level,1.0,Business Finance
626,True,50,592,All Levels,5.5,Business Finance
627,True,95,1222,All Levels,6.0,Business Finance
628,True,50,1532,All Levels,6.0,Business Finance
629,False,0,5768,All Levels,1.5,Business Finance
630,True,200,343,All Levels,5.5,Business Finance
631,True,60,540,Expert Level,1.0,Business Finance
632,True,50,2031,Beginner Level,14.5,Business Finance
633,True,30,7,All Levels,2.0,Business Finance
634,True,200,4,Beginner Level,1.5,Business Finance
635,True,20,21,All Levels,2.0,Business Finance
636,True,25,29,All Levels,3.0,Business Finance
637,True,20,50,All Levels,1.5,Business Finance
638,True,200,1,All Levels,2.5,Business Finance
639,True,145,5,All Levels,1.0,Business Finance
640,True,30,6,Intermediate Level,0.55,Business Finance
641,True,45,16,Beginner Level,1.5,Business Finance
642,True,40,70,All Levels,2.0,Business Finance
643,True,20,110,All Levels,1.0,Business Finance
644,True,20,7,Beginner Level,2.0,Business Finance
645,True,145,1186,All Levels,1.5,Business Finance
646,True,30,632,All Levels,2.0,Business Finance
647,True,50,1237,Beginner Level,2.5,Business Finance
648,True,200,513,All Levels,1.0,Business Finance
649,True,95,4103,Beginner Level,1.0,Business Finance
650,True,45,1489,All Levels,3.5,Business Finance
651,True,45,547,Beginner Level,7.0,Business Finance
652,True,95,353,All Levels,18.5,Business Finance
653,True,95,507,All Levels,2.0,Business Finance
654,True,200,1079,All Levels,2.5,Business Finance
655,True,180,3667,All Levels,43.5,Business Finance
656,True,50,2222,All Levels,0.6,Business Finance
657,True,100,9,Beginner Level,10.0,Business Finance
658,True,40,225,All Levels,2.5,Business Finance
659,True,50,13,All Levels,5.5,Business Finance
660,True,20,373,Beginner Level,1.5,Business Finance
661,True,50,306,All Levels,0.6333333333333333,Business Finance
662,True,50,14,Beginner Level,1.5,Business Finance
663,True,20,51,Beginner Level,2.0,Business Finance
664,True,20,13,Intermediate Level,1.0,Business Finance
665,False,0,1318,All Levels,2.0,Business Finance
666,True,40,347,All Levels,4.5,Business Finance
667,True,30,274,All Levels,3.5,Business Finance
668,True,60,9,Intermediate Level,0.6666666666666666,Business Finance
669,True,200,359,All Levels,5.5,Business Finance
670,False,0,6024,All Levels,1.0,Business Finance
671,True,130,315,All Levels,5.0,Business Finance
672,True,35,280,All Levels,4.0,Business Finance
673,True,95,401,All Levels,1.5,Business Finance
674,True,20,701,Beginner Level,1.5,Business Finance
675,True,90,57,Beginner Level,2.0,Business Finance
676,True,50,205,Beginner Level,5.0,Business Finance
677,True,35,62,All Levels,1.0,Business Finance
678,True,20,114,Beginner Level,4.0,Business Finance
679,True,145,789,All Levels,14.0,Business Finance
680,True,40,446,Beginner Level,5.0,Business Finance
681,True,150,17,Intermediate Level,6.5,Business Finance
682,True,20,16,All Levels,1.0,Business Finance
683,True,20,117,Beginner Level,1.5,Business Finance
684,True,20,147,All Levels,1.0,Business Finance
685,True,20,7,All Levels,1.0,Business Finance
686,True,20,247,All Levels,1.5,Business Finance
687,True,35,143,All Levels,3.5,Business Finance
688,True,180,621,All Levels,14.5,Business Finance
689,True,50,6,All Levels,1.0,Business Finance
690,True,40,5,Intermediate Level,1.5,Business Finance
691,False,0,2674,All Levels,1.0,Business Finance
692,True,20,227,All Levels,1.0,Business Finance
693,True,125,4480,Intermediate Level,7.0,Business Finance
694,True,20,1329,All Levels,5.0,Business Finance
695,False,0,5144,All Levels,1.0,Business Finance
696,True,50,2635,Beginner Level,2.0,Business Finance
697,True,75,1750,All Levels,3.0,Business Finance
698,True,95,3360,All Levels,3.0,Business Finance
699,True,50,3425,All Levels,4.0,Business Finance
700,True,95,2688,All Levels,2.0,Business Finance
701,True,80,1095,All Levels,3.0,Business Finance
702,True,195,1680,All Levels,1.0,Business Finance
703,True,25,2046,Beginner Level,0.6333333333333333,Business Finance
704,True,200,1699,All Levels,3.5,Business Finance
705,True,50,1071,All Levels,6.0,Business Finance
706,True,20,1037,All Levels,2.0,Business Finance
707,True,95,223,All Levels,1.5,Business Finance
708,True,40,653,All Levels,2.5,Business Finance
709,True,50,230,Beginner Level,4.5,Business Finance
710,True,20,2281,All Levels,5.5,Business Finance
711,True,50,4702,All Levels,1.0,Business Finance
712,True,25,366,All Levels,2.5,Business Finance
713,True,25,521,All Levels,2.5,Business Finance
714,True,30,252,Intermediate Level,4.0,Business Finance
715,True,200,1101,All Levels,2.0,Business Finance
716,True,50,223,Beginner Level,4.0,Business Finance
717,True,20,135,All Levels,7.5,Business Finance
718,True,20,23,All Levels,0.4666666666666667,Business Finance
719,True,40,112,Beginner Level,1.5,Business Finance
720,False,0,2122,All Levels,2.5,Business Finance
721,True,50,152,All Levels,10.0,Business Finance
722,True,30,267,All Levels,2.0,Business Finance
723,True,50,155,Beginner Level,5.0,Business Finance
724,True,50,87,All Levels,24.0,Business Finance
725,False,0,2146,All Levels,1.0,Business Finance
726,True,50,154,All Levels,9.0,Business Finance
727,False,0,4248,Beginner Level,1.0,Business Finance
728,True,30,517,Beginner Level,14.5,Business Finance
729,True,35,2638,All Levels,1.0,Business Finance
730,True,25,2914,All Levels,0.6166666666666667,Business Finance
731,True,20,6050,All Levels,1.5,Business Finance
732,True,60,16,Expert Level,1.0,Business Finance
733,True,50,3917,All Levels,1.0,Business Finance
734,True,20,1122,Beginner Level,1.0,Business Finance
735,True,20,4158,Beginner Level,2.5,Business Finance
736,True,40,1252,Intermediate Level,0.5333333333333333,Business Finance
737,True,20,5108,All Levels,1.0,Business Finance
738,True,45,2981,Beginner Level,1.0,Business Finance
739,True,100,1223,Beginner Level,1.0,Business Finance
740,True,50,7750,All Levels,1.5,Business Finance
741,True,90,564,All Levels,3.5,Business Finance
742,False,0,2075,Beginner Level,0.7333333333333333,Business Finance
743,True,100,45,All Levels,1.5,Business Finance
744,True,20,44,Expert Level,0.5166666666666666,Business Finance
745,True,20,308,All Levels,1.0,Business Finance
746,True,50,55,All Levels,12.5,Business Finance
747,False,0,718,Beginner Level,1.0,Business Finance
748,True,40,206,All Levels,1.5,Business Finance
749,True,20,18,All Levels,0.5833333333333334,Business Finance
750,True,200,86,Intermediate Level,4.5,Business Finance
751,True,40,294,All Levels,2.0,Business Finance
752,True,30,27,Beginner Level,1.5,Business Finance
753,True,195,375,All Levels,3.5,Business Finance
754,True,95,94,All Levels,2.0,Business Finance
755,False,0,2080,Beginner Level,1.5,Business Finance
756,False,0,3137,All Levels,9.0,Business Finance
757,True,20,155,Intermediate Level,1.5,Business Finance
758,True,50,1732,All Levels,0.6833333333333333,Business Finance
759,True,20,3372,All Levels,2.0,Business Finance
760,True,20,2185,All Levels,2.0,Business Finance
761,True,50,1008,All Levels,6.0,Business Finance
762,True,50,256,All Levels,5.5,Business Finance
763,True,200,1173,Beginner Level,2.5,Business Finance
764,False,0,1352,All Levels,4.0,Business Finance
765,True,50,49,Beginner Level,3.5,Business Finance
766,True,40,124,All Levels,2.0,Business Finance
767,True,20,105,All Levels,1.0,Business Finance
768,True,20,117,Beginner Level,3.5,Business Finance
769,False,0,6533,All Levels,2.0,Business Finance
770,True,20,7,All Levels,1.0,Business Finance
771,True,20,30,All Levels,1.5,Business Finance
772,True,95,91,All Levels,5.0,Business Finance
773,True,40,28,Beginner Level,1.0,Business Finance
774,True,50,83,All Levels,2.5,Business Finance
775,True,85,623,All Levels,6.0,Business Finance
776,False,0,1625,All Levels,8.5,Business Finance
777,True,20,0,All Levels,0.5166666666666666,Business Finance
778,True,25,0,All Levels,1.0,Business Finance
779,True,50,0,Intermediate Level,2.0,Business Finance
780,True,50,1,Intermediate Level,2.0,Business Finance
781,True,20,0,All Levels,0.5333333333333333,Business Finance
782,True,35,0,Beginner Level,0.7333333333333333,Business Finance
783,True,20,0,Beginner Level,2.5,Business Finance
784,True,100,0,Beginner Level,1.0,Business Finance
785,True,50,0,Beginner Level,2.0,Business Finance
786,True,75,0,Beginner Level,2.5,Business Finance
787,True,20,0,All Levels,0.6166666666666667,Business Finance
788,True,20,0,Beginner Level,1.5,Business Finance
789,True,60,737,Expert Level,2.0,Business Finance
790,True,200,554,All Levels,4.0,Business Finance
791,True,145,807,All Levels,6.0,Business Finance
792,True,60,779,Expert Level,1.0,Business Finance
793,True,20,1777,Beginner Level,1.0,Business Finance
794,True,50,841,All Levels,0.6166666666666667,Business Finance
795,True,200,56,Expert Level,2.5,Business Finance
796,True,200,1909,Intermediate Level,2.0,Business Finance
797,True,60,775,Expert Level,1.5,Business Finance
798,True,20,1255,All Levels,3.0,Business Finance
799,True,20,1193,All Levels,1.5,Business Finance
800,True,140,1309,Beginner Level,1.5,Business Finance
801,True,120,623,Intermediate Level,2.5,Business Finance
802,True,200,276,All Levels,0.5666666666666667,Business Finance
803,True,50,314,All Levels,6.5,Business Finance
804,True,170,1942,Beginner Level,1.5,Business Finance
805,True,50,885,All Levels,0.7166666666666667,Business Finance
806,True,200,226,Intermediate Level,4.5,Business Finance
807,True,150,461,All Levels,5.0,Business Finance
808,True,150,152,All Levels,3.0,Business Finance
809,True,60,1017,Beginner Level,3.0,Business Finance
810,True,20,1074,All Levels,1.0,Business Finance
811,True,50,440,Beginner Level,1.0,Business Finance
812,True,20,978,Beginner Level,0.5333333333333333,Business Finance
813,True,200,36,All Levels,1.5,Business Finance
814,True,20,74,All Levels,1.0,Business Finance
815,True,20,78,Beginner Level,1.5,Business Finance
816,True,100,10,Intermediate Level,1.0,Business Finance
817,True,45,39,All Levels,3.0,Business Finance
818,True,50,37,Beginner Level,4.0,Business Finance
819,False,0,2166,All Levels,3.0,Business Finance
820,True,50,78,All Levels,3.5,Business Finance
821,True,50,21,All Levels,0.7,Business Finance
822,False,0,1086,Beginner Level,0.6166666666666667,Business Finance
823,True,50,7,All Levels,3.5,Business Finance
824,True,25,168,Beginner Level,3.5,Business Finance
825,True,150,2801,All Levels,1.5,Business Finance
826,False,0,12217,Beginner Level,1.0,Business Finance
827,False,0,6185,All Levels,3.0,Business Finance
828,True,25,477,All Levels,4.0,Business Finance
829,True,50,1334,Beginner Level,6.0,Business Finance
830,False,0,5407,Intermediate Level,1.0,Business Finance
831,False,0,9483,Beginner Level,2.0,Business Finance
832,True,50,1032,All Levels,7.0,Business Finance
833,False,0,8236,All Levels,5.0,Business Finance
834,True,20,2383,All Levels,2.5,Business Finance
835,False,0,3283,Beginner Level,2.5,Business Finance
836,True,25,2650,Beginner Level,1.0,Business Finance
837,True,20,1551,Beginner Level,7.5,Business Finance
838,True,50,545,All Levels,7.5,Business Finance
839,True,25,663,All Levels,5.5,Business Finance
840,False,0,3519,Beginner Level,1.0,Business Finance
841,True,125,825,All Levels,2.0,Business Finance
842,True,200,70,All Levels,2.0,Business Finance
843,True,120,357,All Levels,2.0,Business Finance
844,True,20,853,Beginner Level,5.0,Business Finance
845,True,50,397,All Levels,3.0,Business Finance
846,True,195,74,Beginner Level,3.0,Business Finance
847,True,20,1254,All Levels,7.0,Business Finance
848,True,60,89,Intermediate Level,1.0,Business Finance
849,True,20,38,All Levels,1.0,Business Finance
850,True,50,18,Intermediate Level,1.0,Business Finance
851,True,20,103,All Levels,4.5,Business Finance
852,True,50,7,Intermediate Level,2.5,Business Finance
853,True,95,104,All Levels,1.0,Business Finance
854,True,150,42,All Levels,3.0,Business Finance
855,True,20,507,Expert Level,1.0,Business Finance
856,True,20,241,Beginner Level,2.5,Business Finance
857,True,50,226,Beginner Level,5.5,Business Finance
858,True,20,50,All Levels,3.0,Business Finance
859,True,50,100,All Levels,2.0,Business Finance
860,True,50,99,All Levels,3.0,Business Finance
